"em","sector","year","proxy","proxy_backup"
"BC","Residential Commercial Other - Residential Commercial",2085,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2086,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2087,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2088,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2089,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2090,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2091,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2092,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2093,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2094,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2095,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2096,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2097,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2098,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2099,"BC_2015_RCORC","population_2015"
"BC","Residential Commercial Other - Residential Commercial",2100,"BC_2015_RCORC","population_2015"
"BC","Industrial Combustion",2015,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2016,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2017,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2018,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2019,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2020,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2021,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2022,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2023,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2024,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2025,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2026,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2027,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2028,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2029,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2030,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2031,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2032,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2033,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2034,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2035,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2036,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2037,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2038,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2039,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2040,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2041,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2042,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2043,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2044,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2045,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2046,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2047,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2048,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2049,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2050,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2051,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2052,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2053,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2054,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2055,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2056,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2057,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2058,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2059,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2060,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2061,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2062,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2063,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2064,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2065,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2066,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2067,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2068,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2069,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2070,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2071,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2072,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2073,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2074,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2075,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2076,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2077,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2078,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2079,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2080,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2081,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2082,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2083,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2084,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2085,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2086,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2087,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2088,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2089,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2090,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2091,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2092,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2093,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2094,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2095,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2096,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2097,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2098,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2099,"BC_2015_INDC","population_2015"
"BC","Industrial Combustion",2100,"BC_2015_INDC","population_2015"
"BC","Residential Commercial Other - Other",2015,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2016,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2017,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2018,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2019,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2020,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2021,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2022,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2023,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2024,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2025,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2026,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2027,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2028,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2029,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2030,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2031,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2032,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2033,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2034,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2035,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2036,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2037,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2038,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2039,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2040,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2041,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2042,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2043,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2044,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2045,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2046,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2047,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2048,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2049,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2050,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2051,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2052,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2053,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2054,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2055,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2056,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2057,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2058,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2059,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2060,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2061,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2062,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2063,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2064,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2065,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2066,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2067,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2068,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2069,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2070,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2071,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2072,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2073,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2074,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2075,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2076,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2077,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2078,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2079,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2080,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2081,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2082,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2083,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2084,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2085,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2086,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2087,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2088,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2089,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2090,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2091,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2092,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2093,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2094,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2095,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2096,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2097,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2098,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2099,"BC_2015_RCOO","population_2015"
"BC","Residential Commercial Other - Other",2100,"BC_2015_RCOO","population_2015"
"BC","Aircraft",2015,"BC_2015_AIR","population_2015"
"BC","Aircraft",2016,"BC_2015_AIR","population_2015"
"BC","Aircraft",2017,"BC_2015_AIR","population_2015"
"BC","Aircraft",2018,"BC_2015_AIR","population_2015"
"BC","Aircraft",2019,"BC_2015_AIR","population_2015"
"BC","Aircraft",2020,"BC_2015_AIR","population_2015"
"BC","Aircraft",2021,"BC_2015_AIR","population_2015"
"BC","Aircraft",2022,"BC_2015_AIR","population_2015"
"BC","Aircraft",2023,"BC_2015_AIR","population_2015"
"BC","Aircraft",2024,"BC_2015_AIR","population_2015"
"BC","Aircraft",2025,"BC_2015_AIR","population_2015"
"BC","Aircraft",2026,"BC_2015_AIR","population_2015"
"BC","Aircraft",2027,"BC_2015_AIR","population_2015"
"BC","Aircraft",2028,"BC_2015_AIR","population_2015"
"BC","Aircraft",2029,"BC_2015_AIR","population_2015"
"BC","Aircraft",2030,"BC_2015_AIR","population_2015"
"BC","Aircraft",2031,"BC_2015_AIR","population_2015"
"BC","Aircraft",2032,"BC_2015_AIR","population_2015"
"BC","Aircraft",2033,"BC_2015_AIR","population_2015"
"BC","Aircraft",2034,"BC_2015_AIR","population_2015"
"BC","Aircraft",2035,"BC_2015_AIR","population_2015"
"BC","Aircraft",2036,"BC_2015_AIR","population_2015"
"BC","Aircraft",2037,"BC_2015_AIR","population_2015"
"BC","Aircraft",2038,"BC_2015_AIR","population_2015"
"BC","Aircraft",2039,"BC_2015_AIR","population_2015"
"BC","Aircraft",2040,"BC_2015_AIR","population_2015"
"BC","Aircraft",2041,"BC_2015_AIR","population_2015"
"BC","Aircraft",2042,"BC_2015_AIR","population_2015"
"BC","Aircraft",2043,"BC_2015_AIR","population_2015"
"BC","Aircraft",2044,"BC_2015_AIR","population_2015"
"BC","Aircraft",2045,"BC_2015_AIR","population_2015"
"BC","Aircraft",2046,"BC_2015_AIR","population_2015"
"BC","Aircraft",2047,"BC_2015_AIR","population_2015"
"BC","Aircraft",2048,"BC_2015_AIR","population_2015"
"BC","Aircraft",2049,"BC_2015_AIR","population_2015"
"BC","Aircraft",2050,"BC_2015_AIR","population_2015"
"BC","Aircraft",2051,"BC_2015_AIR","population_2015"
"BC","Aircraft",2052,"BC_2015_AIR","population_2015"
"BC","Aircraft",2053,"BC_2015_AIR","population_2015"
"BC","Aircraft",2054,"BC_2015_AIR","population_2015"
"BC","Aircraft",2055,"BC_2015_AIR","population_2015"
"BC","Aircraft",2056,"BC_2015_AIR","population_2015"
"BC","Aircraft",2057,"BC_2015_AIR","population_2015"
"BC","Aircraft",2058,"BC_2015_AIR","population_2015"
"BC","Aircraft",2059,"BC_2015_AIR","population_2015"
"BC","Aircraft",2060,"BC_2015_AIR","population_2015"
"BC","Aircraft",2061,"BC_2015_AIR","population_2015"
"BC","Aircraft",2062,"BC_2015_AIR","population_2015"
"BC","Aircraft",2063,"BC_2015_AIR","population_2015"
"BC","Aircraft",2064,"BC_2015_AIR","population_2015"
"BC","Aircraft",2065,"BC_2015_AIR","population_2015"
"BC","Aircraft",2066,"BC_2015_AIR","population_2015"
"BC","Aircraft",2067,"BC_2015_AIR","population_2015"
"BC","Aircraft",2068,"BC_2015_AIR","population_2015"
"BC","Aircraft",2069,"BC_2015_AIR","population_2015"
"BC","Aircraft",2070,"BC_2015_AIR","population_2015"
"BC","Aircraft",2071,"BC_2015_AIR","population_2015"
"BC","Aircraft",2072,"BC_2015_AIR","population_2015"
"BC","Aircraft",2073,"BC_2015_AIR","population_2015"
"BC","Aircraft",2074,"BC_2015_AIR","population_2015"
